caldt,year,month,day,ym,date,index,ri
19691016,1969,10,16,1969.833,3576,218.7404,0.6650987
19691017,1969,10,17,1969.833,3577,218.4426,-0.13615
19691020,1969,10,20,1969.833,3580,218.9566,0.2352953
19691021,1969,10,21,1969.833,3581,220.6867,0.790144
19691022,1969,10,22,1969.833,3582,222.1825,0.6777829
19691023,1969,10,23,1969.833,3583,221.383,-0.3598295
19691024,1969,10,24,1969.833,3584,222.8859,0.678888
19691027,1969,10,27,1969.833,3587,222.4592,-0.1914739
19691028,1969,10,28,1969.833,3588,221.8507,-0.273516
19691029,1969,10,29,1969.833,3589,219.9812,-0.8426997
19691030,1969,10,30,1969.833,3590,220.2815,0.136534
19691031,1969,10,31,1969.833,3591,221.1131,0.3775318
19691103,1969,11,3,1969.917,3594,221.0462,-0.0302972
19691104,1969,11,4,1969.917,3595,221.1621,0.0524678
19691105,1969,11,5,1969.917,3596,222.2629,0.4977148
19691106,1969,11,6,1969.917,3597,222.6168,0.159246
19691107,1969,11,7,1969.917,3598,224.0463,0.6421024
19691110,1969,11,10,1969.917,3601,224.2591,0.0949808
19691111,1969,11,11,1969.917,3602,223.6799,-0.2582482
19691112,1969,11,12,1969.917,3603,223.2584,-0.1884281
19691113,1969,11,13,1969.917,3604,222.2208,-0.4647487
19691114,1969,11,14,1969.917,3605,221.4463,-0.3485567
19691117,1969,11,17,1969.917,3608,219.9373,-0.6814125
19691118,1969,11,18,1969.917,3609,219.9064,-0.0140509
19691119,1969,11,19,1969.917,3610,218.8161,-0.4957916
19691120,1969,11,20,1969.917,3611,216.6969,-0.9685044
19691121,1969,11,21,1969.917,3612,215.3946,-0.6009834
19691124,1969,11,24,1969.917,3615,213.2273,-1.006193
19691125,1969,11,25,1969.917,3616,212.6045,-0.2921019
19691126,1969,11,26,1969.917,3617,213.3621,0.3563707
19691128,1969,11,28,1969.917,3619,214.6171,0.5881925
19691201,1969,12,1,1970,3622,213.3045,-0.6116148
19691202,1969,12,2,1970,3623,212.008,-0.6078011
19691203,1969,12,3,1970,3624,209.7141,-1.081994
19691204,1969,12,4,1970,3625,210.4678,0.3594094
19691205,1969,12,5,1970,3626,209.9739,-0.2346863
19691208,1969,12,8,1970,3629,207.5083,-1.174232
19691209,1969,12,9,1970,3630,207.3263,-0.0877052
19691210,1969,12,10,1970,3631,207.1738,-0.0735776
19691211,1969,12,11,1970,3632,207.3352,0.077925
19691212,1969,12,12,1970,3633,208.0212,0.3308438
19691215,1969,12,15,1970,3636,207.4365,-0.281057
19691216,1969,12,16,1970,3637,205.5191,-0.9243151
19691217,1969,12,17,1970,3638,204.3445,-0.5715666
19691218,1969,12,18,1970,3639,207.6217,1.603813
19691219,1969,12,19,1970,3640,209.3867,0.8500811
19691222,1969,12,22,1970,3643,207.5546,-0.8749673
19691223,1969,12,23,1970,3644,206.7294,-0.3975907
19691224,1969,12,24,1970,3645,208.9411,1.069825
19691226,1969,12,26,1970,3647,210.5823,0.7855131
19691229,1969,12,29,1970,3650,209.1222,-0.6933778
19691230,1969,12,30,1970,3651,209.9305,0.3865252
19691231,1969,12,31,1970,3652,210.9722,0.4962023
19700102,1970,1,2,1970.083,3654,213.1559,1.035087
19700105,1970,1,5,1970.083,3657,214.2496,0.5130918
19700106,1970,1,6,1970.083,3658,212.7279,-0.7102442
19700107,1970,1,7,1970.083,3659,212.3161,-0.1935827
19700108,1970,1,8,1970.083,3660,212.4079,0.0432385
19700109,1970,1,9,1970.083,3661,211.7561,-0.306854
19700112,1970,1,12,1970.083,3664,210.1653,-0.7512853
19700113,1970,1,13,1970.083,3665,210.363,0.0940946
19700114,1970,1,14,1970.083,3666,210.0845,-0.1323817
19700115,1970,1,15,1970.083,3667,210.1923,0.0512827
19700116,1970,1,16,1970.083,3668,208.4699,-0.8194082
19700119,1970,1,19,1970.083,3671,205.5381,-1.406341
19700120,1970,1,20,1970.083,3672,205.9442,0.1975829
19700121,1970,1,21,1970.083,3673,206.1466,0.0982432
19700122,1970,1,22,1970.083,3674,206.4211,0.1331734
19700123,1970,1,23,1970.083,3675,204.4247,-0.9671741
19700126,1970,1,26,1970.083,3678,202.3819,-0.9992875
19700127,1970,1,27,1970.083,3679,201.1353,-0.6159649
19700128,1970,1,28,1970.083,3680,199.1722,-0.975992
19700129,1970,1,29,1970.083,3681,196.7154,-1.233535
19700130,1970,1,30,1970.083,3682,195.1736,-0.7837481
19700202,1970,2,2,1970.167,3685,197.0117,0.941748
19700203,1970,2,3,1970.167,3686,199.4342,1.229657
19700204,1970,2,4,1970.167,3687,198.3402,-0.5485431
19700205,1970,2,5,1970.167,3688,197.6637,-0.3411142
19700206,1970,2,6,1970.167,3689,198.8262,0.5881281
19700209,1970,2,9,1970.167,3692,200.4648,0.8241081
19700210,1970,2,10,1970.167,3693,198.378,-1.040951
19700211,1970,2,11,1970.167,3694,200.3282,0.9830657
19700212,1970,2,12,1970.167,3695,199.8688,-0.2293221
19700213,1970,2,13,1970.167,3696,199.4751,-0.196969
19700216,1970,2,16,1970.167,3699,199.4035,-0.035902
19700217,1970,2,17,1970.167,3700,199.1798,-0.1121645
19700218,1970,2,18,1970.167,3701,201.6676,1.249016
19700219,1970,2,19,1970.167,3702,202.42,0.373081
